K02870	26468	3329	3859	164	315	780	524	610	775	788
K02871	443	479	52	4	6	30	11	11	19	11
K02872	16607	3661	2532	121	198	521	355	418	506	531
K02873	61448	12023	8549	616	775	1670	1090	1328	1780	1639
K03872	11	297	4	8	1	4	1	1	6	0
K02879	17417	8636	2454	405	391	652	201	220	566	261
K03509	120	325	27	16	9	13	4	2	23	3
K02056	201	1824	76	38	22	40	7	8	61	10
K03500	255	60	23	0	0	3	0	1	1	5
K06979	73	199	3	4	1	4	0	1	2	3
K06027	633	3907	141	100	22	131	27	23	194	48
K13108	71	394	26	3	7	7	3	9	12	12
K13109	112	1424	42	11	26	10	6	3	7	3
K13106	13	225	7	4	1	5	0	0	2	0
K13107	27	157	0	0	0	1	0	0	1	0
K13102	12	245	1	3	0	1	0	0	6	0
K13103	151	794	18	13	9	21	7	7	12	1
K13100	233	1040	10	12	6	22	5	5	28	5
K13101	6	142	0	1	0	0	0	0	4	0
K03524	281	671	5	7	4	0	0	0	6	0
K17757	3	398	3	13	2	3	1	3	4	0
K03094	1309	10448	435	110	99	260	106	109	293	60
K03097	1840	2190	278	46	57	134	51	56	100	55
K12501	489	97	8	36	2	7	0	0	6	0
K11274	59	564	12	16	6	26	2	1	19	4
K03259	4776	5219	643	117	79	246	102	117	216	206
K14753	51373	5745	7507	591	863	1856	1035	1166	1836	1513
K03257	57824	6333	7721	349	845	1690	972	1170	1946	1528
K03256	1562	351	524	8	21	95	68	71	88	97
K03255	9292	3828	852	22	99	176	141	249	248	363
K03254	10184	2164	2242	88	153	545	270	401	516	524
K03253	7622	1744	1595	63	119	437	228	232	428	391
K03252	11488	2639	2720	111	206	723	324	439	693	556
K03251	5917	1618	1668	51	99	433	205	328	418	399
K03250	5032	1971	1367	63	118	403	177	251	369	304
K12180	37	544	7	5	2	1	2	0	7	1
K12183	110	2063	63	20	45	167	20	12	96	5
K12185	58	778	24	20	19	33	3	7	48	8
K12184	58	391	16	8	5	46	0	8	68	3
K12189	13	323	4	2	4	4	0	0	6	0
K03650	1915	978	324	12	10	39	5	14	23	25
K03657	54	561	5	2	4	11	0	4	12	4
K03654	4	440	1	5	1	4	0	2	6	0
K06689	1536	4035	331	93	51	210	83	90	190	117
K06685	532	3256	105	76	48	187	21	16	138	26
K16536	28	1603	16	26	10	32	8	4	36	5
K03955	1192	2417	161	49	38	75	32	37	98	40
K06207	8837	971	1416	475	359	223	53	50	243	80
K09925	76	2537	67	45	68	237	11	12	40	5
K07374	2994	24732	3402	2552	1325	2669	1668	2565	2255	2445
K07375	1217	7189	2086	540	388	1309	657	1238	740	1407
K07376	2293	10545	1060	315	128	285	154	188	812	240
K11984	369	1552	43	29	8	48	7	8	70	21
K11986	3	130	4	2	0	0	0	0	5	0
K11981	86	351	21	7	4	14	3	2	8	7
K10583	499	2911	91	42	28	50	17	16	79	10
K10582	349	1344	76	25	14	45	20	22	43	25
K10580	312	1883	91	44	43	46	12	15	73	29
K07977	45	1188	11	18	4	24	8	5	42	6
K10589	117	2941	18	30	22	29	6	6	53	14
K11293	72	1131	38	10	9	27	6	15	23	8
K11294	7880	1464	2519	14	85	503	259	354	408	494
K11295	677	3766	221	93	74	40	19	19	70	23
K00759	23	1166	10	11	4	22	7	4	22	2
K00752	137	1627	98	17	49	1420	20	22	701	22
K00750	56	208	0	5	0	1	0	0	5	0
K00754	905	9219	270	102	59	155	26	46	174	29
K07573	922	726	151	1	7	56	27	21	37	48
K10903	17	243	3	5	2	1	5	0	20	2
