K00825	0	0	0	0	0	0	0	0	0	0
K18106	14	0	6	0	3	3	0	0	1	2
K00826	8	6	8	2	5	4	0	4	4	1
K00820	94	85	33	12	13	22	9	15	31	16
K00823	2	2	2	1	11	3	3	0	1	0
K14564	39	10	15	0	10	1	5	4	3	3
K15449	8	6	7	0	5	1	0	0	2	3
K15448	0	4	2	0	0	0	0	5	0	0
K11165	0	0	0	0	0	0	0	1	1	1
K01488	0	7	0	1	2	1	0	0	1	0
K15441	0	3	0	0	0	0	0	0	0	0
K08333	1	6	1	0	0	1	1	1	1	0
K15445	15	12	49	3	4	17	16	14	13	19
K14792	26	13	18	1	1	7	1	1	3	1
K08337	7	19	13	1	9	8	8	6	9	7
K08336	0	3	0	0	0	0	0	0	0	0
K01662	36	7	1	4	5	2	1	0	1	1
K01663	1	2	0	1	2	8	0	0	3	3
K05307	0	1	0	0	0	0	0	0	1	0
K01669	3	0	0	1	0	0	0	0	0	0
K01462	1	0	2	0	1	0	0	0	0	0
K02863	117	2	6	2	0	4	0	2	2	1
K02866	266	149	1390	502	853	623	578	541	752	583
K02865	2980	642	653	77	145	161	127	129	173	168
K04499	1	6	5	0	0	2	0	2	0	1
K02868	470	104	600	146	306	150	177	180	197	175
K05544	2	3	8	1	8	0	1	0	4	2
K05546	2	8	1	0	0	0	0	1	1	1
K05016	0	12	2	0	1	1	1	1	0	0
K05543	1	1	4	0	3	2	0	1	2	1
K05542	2	1	15	0	2	2	1	3	5	3
K14006	0	11	1	0	2	3	2	4	6	2
K14007	4	12	1	0	0	2	1	2	3	1
K14004	62	82	97	25	37	87	60	48	22	29
K14005	0	6	1	1	0	1	3	3	2	2
K03316	0	11	1	2	1	3	2	2	0	0
K17292	0	0	0	0	0	0	0	0	0	0
K02260	0	1	3	0	0	2	0	0	2	0
K02942	56	29	22	3	2	4	1	2	2	5
K02267	10	8	2	3	2	1	1	0	1	5
K08730	0	1	0	0	0	1	1	0	1	0
K13289	3	46	10	8	10	14	4	5	20	7
K03797	0	5	0	0	0	1	0	1	0	0
K03798	21	18	32	15	54	22	7	11	35	3
K13280	12	2	0	0	0	0	0	0	0	0
K02945	5	0	1	0	0	0	0	1	1	0
K03403	91	74	43	46	41	21	14	14	26	5
K13119	4	4	0	0	2	1	0	0	0	0
K14713	0	4	2	1	1	0	0	0	1	0
K13448	12	29	23	2	5	9	4	5	17	3
K13116	5	2	2	0	1	1	0	1	0	0
K13111	3	2	3	0	3	3	0	0	0	0
K00053	368	70	147	6	55	14	12	14	23	23
K07877	8	9	2	3	6	3	3	1	9	0
K09486	8	19	9	4	3	6	2	3	6	3
K09487	4	14	7	0	1	26	8	3	22	4
K09488	4	2	0	0	0	0	0	0	0	0
K09489	13	9	5	1	3	4	1	1	4	1
K12883	1	4	0	0	0	2	0	0	0	0
K17618	1	42	8	6	3	11	3	2	2	2
K17619	3	10	3	2	0	0	0	0	0	0
K17616	473	724	574	185	194	174	241	240	143	235
K17614	0	3	3	1	1	4	0	0	5	2
K08681	3	4	2	0	0	1	0	0	0	1
K08683	0	0	0	0	0	1	0	0	1	0
K12400	5	17	2	4	3	5	3	5	2	2
K17430	0	0	0	1	0	0	1	0	0	0
K12403	1	4	0	1	3	2	1	0	3	1
K03136	1	8	0	3	0	6	0	1	3	1
K03132	0	1	0	0	0	0	0	1	0	0
K03130	4	3	0	3	2	1	0	0	1	0
K03131	0	0	0	0	0	2	0	0	1	0
K04534	6	5	2	1	0	1	0	0	7	0
K10578	0	3	2	0	0	0	0	0	2	0
K10579	7	13	2	0	0	1	0	0	3	4
K10577	0	24	4	4	4	9	0	0	3	1
K10575	17	27	4	1	3	2	1	2	3	1
K10573	14	32	8	2	3	7	1	0	19	2
K10570	673	1139	819	356	705	523	421	540	313	502
K07095	0	0	0	0	0	1	0	1	0	0
K06133	0	0	0	0	0	0	0	0	0	0
K07561	8	0	2	0	2	0	0	1	0	0
K07560	0	0	1	0	0	0	0	0	0	0
K07562	92	11	44	0	16	3	1	6	4	6
K07565	13	2	3	0	1	0	0	0	0	0
