geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt2078	0.0006153846153846153	0.0031612223393045315	0.00017403411068569438	0.0	0.0	0.0004390779363336992	0.0004177109440267335	0.0009095043201455207	0.001056338028169014	0.0003885003885003885
Throt2075	0.0	0.0034246575342465756	0.0	0.001319841619005719	0.0	0.0002195389681668496	0.0	0.0	0.001408450704225352	0.0
Throt2074	0.0	0.004741833508956796	0.00034806822137138876	0.0008798944126704795	0.0	0.0002195389681668496	0.0	0.00045475216007276033	0.001408450704225352	0.0
Throt2077	0.0006153846153846153	0.004214963119072708	0.00017403411068569438	0.0	0.0	0.0006586169045005489	0.0004177109440267335	0.00045475216007276033	0.001056338028169014	0.0003885003885003885
Throt2076	0.0	0.0015806111696522658	0.00034806822137138876	0.0	0.0005611672278338945	0.0	0.0	0.0009095043201455207	0.000704225352112676	0.0
Throt2071	0.007999999999999998	0.005795574288724974	0.0034806822137138883	0.0	0.0016835016835016834	0.0004390779363336992	0.000835421888053467	0.002273760800363802	0.001408450704225352	0.0011655011655011655
Throt2070	0.0006153846153846153	0.003951527924130664	0.0008701705534284721	0.001319841619005719	0.0002805836139169473	0.0002195389681668496	0.0004177109440267335	0.0009095043201455207	0.0	0.0
Throt2073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt2072	0.0	0.0005268703898840885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt13102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000352112676056338	0.0
Throt13103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt13100	0.007538461538461537	0.03345626975763962	0.03306648103028194	0.01935767707875055	0.011223344556677891	0.022832052689352362	0.04553049289891395	0.04320145520691223	0.006690140845070421	0.029914529914529916
Throt13101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt13106	0.0006153846153846153	0.0005268703898840885	0.00034806822137138876	0.0	0.0	0.0	0.0	0.00045475216007276033	0.0	0.0003885003885003885
Throt13107	2.3413846153846154	5.318756585879873	2.5842325095718763	2.8662560492740874	3.6273849607182944	1.9903402854006587	3.0814536340852126	4.975443383356072	1.889788732394366	3.807303807303807
Throt13104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000352112676056338	0.0
Throt13105	0.0	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt13108	0.00015384615384615382	0.0015806111696522658	0.00017403411068569438	0.00043994720633523974	0.0	0.0	0.0	0.0	0.000704225352112676	0.0
Throt13109	0.00015384615384615382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt6475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt12287	0.00030769230769230765	0.00026343519494204424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt6477	0.0013846153846153845	0.004741833508956796	0.00017403411068569438	0.0	0.0014029180695847364	0.0010976948408342483	0.0	0.0009095043201455207	0.002464788732394366	0.000777000777000777
Throt12285	0.005692307692307692	0.020021074815595362	0.014096762965541246	0.004839419269687638	0.004208754208754209	0.009879253567508232	0.01211361737677527	0.010914051841746248	0.0052816901408450695	0.0101010101010101
Throt12282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt12283	0.0	0.0007903055848261329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Throt12280	0.00015384615384615382	0.0015806111696522658	0.0	0.0	0.0	0.0002195389681668496	0.0004177109440267335	0.0009095043201455207	0.000352112676056338	0.0
