gID	Old Seq Name	Description
Throt5096	Locus4225v1rpkm24.12	Locus4225v1rpkm24.12
Throt5097	Locus4225v2rpkm5.60	Locus4225v2rpkm5.60
Throt5098	Locus4226v1rpkm24.12	Locus4226v1rpkm24.12
Throt5099	Locus4227v1rpkm24.11	Locus4227v1rpkm24.11
Throt5100	Locus4228v1rpkm24.11	Locus4228v1rpkm24.11
Throt5101	Locus4229v1rpkm24.11	Locus4229v1rpkm24.11
Throt5102	Locus4230v1rpkm24.11	Locus4230v1rpkm24.11
Throt5103	Locus4231v1rpkm24.11	Locus4231v1rpkm24.11
Throt5104	Locus4232v1rpkm24.10	Locus4232v1rpkm24.10
Throt5105	Locus4232v2rpkm0.76_PRE	Locus4232v2rpkm0.76_PRE
Throt5106	Locus4233v1rpkm24.10	Locus4233v1rpkm24.10
Throt5107	Locus4234v1rpkm24.09	Locus4234v1rpkm24.09
Throt5108	Locus4234v2rpkm20.29	Locus4234v2rpkm20.29
Throt5109	Locus4235v1rpkm24.06	Locus4235v1rpkm24.06
Throt5110	Locus4236v1rpkm24.06	Locus4236v1rpkm24.06
Throt5111	Locus4237v1rpkm24.05	Locus4237v1rpkm24.05
Throt5112	Locus4238v1rpkm24.05	Locus4238v1rpkm24.05
Throt5113	Locus4239v1rpkm24.05	Locus4239v1rpkm24.05
Throt5114	Locus4240v1rpkm24.05	Locus4240v1rpkm24.05
Throt5115	Locus4241v1rpkm24.04	Locus4241v1rpkm24.04
Throt5116	Locus4242v1rpkm24.04	Locus4242v1rpkm24.04
Throt5117	Locus4243v1rpkm24.02	Locus4243v1rpkm24.02
Throt5118	Locus4244v1rpkm24.02	Locus4244v1rpkm24.02
Throt5119	Locus4245v1rpkm24.01	Locus4245v1rpkm24.01
Throt5120	Locus4246v1rpkm24.01	Locus4246v1rpkm24.01
Throt5121	Locus4247v1rpkm24.01	Locus4247v1rpkm24.01
Throt5122	Locus4248v1rpkm24.01	Locus4248v1rpkm24.01
Throt5123	Locus4250v1rpkm24.01	Locus4250v1rpkm24.01
Throt5124	Locus4250v2rpkm10.25	Locus4250v2rpkm10.25
Throt5125	Locus4251v1rpkm24.00	Locus4251v1rpkm24.00
Throt5126	Locus4252v1rpkm23.99	Locus4252v1rpkm23.99
Throt5127	Locus4253v1rpkm23.99	Locus4253v1rpkm23.99
Throt5128	Locus4254v1rpkm23.98	Locus4254v1rpkm23.98
Throt5129	Locus4255v1rpkm23.98	Locus4255v1rpkm23.98
Throt5130	Locus4256v1rpkm23.98	Locus4256v1rpkm23.98
Throt5131	Locus4256v2rpkm8.76	Locus4256v2rpkm8.76
Throt5132	Locus4256v3rpkm2.41	Locus4256v3rpkm2.41
Throt5133	Locus4257v1rpkm23.97	Locus4257v1rpkm23.97
Throt5134	Locus4258v1rpkm23.97	Locus4258v1rpkm23.97
Throt5135	Locus4259v1rpkm23.96	Locus4259v1rpkm23.96
Throt5136	Locus4260v1rpkm23.95	Locus4260v1rpkm23.95
Throt5137	Locus4261v1rpkm23.95	Locus4261v1rpkm23.95
Throt5138	Locus4261v2rpkm6.59	Locus4261v2rpkm6.59
Throt5139	Locus4262v1rpkm23.94	Locus4262v1rpkm23.94
Throt5140	Locus4263v1rpkm23.94	Locus4263v1rpkm23.94
Throt5141	Locus4264v1rpkm23.94	Locus4264v1rpkm23.94
Throt5142	Locus4264v2rpkm2.94	Locus4264v2rpkm2.94
Throt5143	Locus4265v1rpkm23.93	Locus4265v1rpkm23.93
Throt5144	Locus4265v2rpkm13.53	Locus4265v2rpkm13.53
Throt5145	Locus4265v3rpkm5.01	Locus4265v3rpkm5.01
Throt5146	Locus4266v1rpkm23.93	Locus4266v1rpkm23.93
Throt5147	Locus4267v1rpkm23.93	Locus4267v1rpkm23.93
Throt5148	Locus4268v1rpkm23.93	Locus4268v1rpkm23.93
Throt5149	Locus4269v1rpkm23.93	Locus4269v1rpkm23.93
Throt5150	Locus4270v1rpkm23.92	Locus4270v1rpkm23.92
Throt5151	Locus4271v1rpkm23.91	Locus4271v1rpkm23.91
Throt5152	Locus4271v2rpkm2.35_PRE	Locus4271v2rpkm2.35_PRE
Throt5153	Locus4272v1rpkm23.91	Locus4272v1rpkm23.91
Throt5154	Locus4273v1rpkm23.91	Locus4273v1rpkm23.91
Throt5155	Locus4274v1rpkm23.90	Locus4274v1rpkm23.90
Throt5156	Locus4275v1rpkm23.90	Locus4275v1rpkm23.90
Throt5157	Locus4276v1rpkm23.89	Locus4276v1rpkm23.89
Throt5158	Locus4276v2rpkm9.48	Locus4276v2rpkm9.48
Throt5159	Locus4277v1rpkm23.89	Locus4277v1rpkm23.89
Throt5160	Locus4278v1rpkm23.88	Locus4278v1rpkm23.88
Throt5161	Locus4278v2rpkm12.94	Locus4278v2rpkm12.94
Throt5162	Locus4279v1rpkm23.87	Locus4279v1rpkm23.87
Throt5163	Locus4280v1rpkm23.87	Locus4280v1rpkm23.87
Throt5164	Locus4281v1rpkm23.86	Locus4281v1rpkm23.86
Throt5165	Locus4281v2rpkm22.13	Locus4281v2rpkm22.13
Throt5166	Locus4282v1rpkm23.85	Locus4282v1rpkm23.85
Throt5167	Locus4283v1rpkm23.85	Locus4283v1rpkm23.85
Throt5168	Locus4284v1rpkm23.85	Locus4284v1rpkm23.85
Throt5169	Locus4285v1rpkm23.84	Locus4285v1rpkm23.84
Throt5170	Locus4286v1rpkm23.84	Locus4286v1rpkm23.84
Throt5171	Locus4287v1rpkm23.83	Locus4287v1rpkm23.83
Throt5172	Locus4288v1rpkm23.83	Locus4288v1rpkm23.83
Throt5173	Locus4289v1rpkm23.83	Locus4289v1rpkm23.83
Throt5174	Locus4290v1rpkm23.83	Locus4290v1rpkm23.83
Throt5175	Locus4291v1rpkm23.82	Locus4291v1rpkm23.82
Throt5176	Locus4292v1rpkm23.81	Locus4292v1rpkm23.81
Throt5177	Locus4293v1rpkm23.81	Locus4293v1rpkm23.81
Throt5178	Locus4294v1rpkm23.81	Locus4294v1rpkm23.81
Throt5179	Locus4295v1rpkm23.80	Locus4295v1rpkm23.80
Throt5180	Locus4296v1rpkm23.80	Locus4296v1rpkm23.80
Throt5181	Locus4297v1rpkm23.79	Locus4297v1rpkm23.79
Throt5182	Locus4297v2rpkm8.60	Locus4297v2rpkm8.60
Throt5183	Locus4298v1rpkm23.79	Locus4298v1rpkm23.79
Throt5184	Locus4299v1rpkm23.79	Locus4299v1rpkm23.79
Throt5185	Locus4300v1rpkm23.79	Locus4300v1rpkm23.79
Throt5186	Locus4301v1rpkm23.79	Locus4301v1rpkm23.79
Throt5187	Locus4302v1rpkm23.79	Locus4302v1rpkm23.79
Throt5188	Locus4303v1rpkm23.78	Locus4303v1rpkm23.78
Throt5189	Locus4304v1rpkm23.78	Locus4304v1rpkm23.78
Throt5190	Locus4304v2rpkm4.11	Locus4304v2rpkm4.11
Throt5191	Locus4305v1rpkm23.77	Locus4305v1rpkm23.77
Throt5192	Locus4306v1rpkm23.76	Locus4306v1rpkm23.76
Throt5193	Locus4307v1rpkm23.75	Locus4307v1rpkm23.75
Throt5194	Locus4308v1rpkm23.75	Locus4308v1rpkm23.75
Throt5195	Locus4308v2rpkm2.74	Locus4308v2rpkm2.74
Throt5196	Locus4309v1rpkm23.75	Locus4309v1rpkm23.75
Throt5197	Locus4309v2rpkm4.37	Locus4309v2rpkm4.37
Throt5198	Locus4310v1rpkm23.74	Locus4310v1rpkm23.74
Throt5199	Locus4311v1rpkm23.74	Locus4311v1rpkm23.74
Throt5200	Locus4312v1rpkm23.74	Locus4312v1rpkm23.74
Throt5201	Locus4313v1rpkm23.74	Locus4313v1rpkm23.74
Throt5202	Locus4314v1rpkm23.73	Locus4314v1rpkm23.73
Throt5203	Locus4314v2rpkm17.24	Locus4314v2rpkm17.24
Throt5204	Locus4315v1rpkm23.73	Locus4315v1rpkm23.73
Throt5205	Locus4316v1rpkm23.72	Locus4316v1rpkm23.72
Throt5206	Locus4317v1rpkm23.71	Locus4317v1rpkm23.71
Throt5207	Locus4318v1rpkm23.71	Locus4318v1rpkm23.71
Throt5208	Locus4319v1rpkm23.70	Locus4319v1rpkm23.70
Throt5209	Locus4320v1rpkm23.69	Locus4320v1rpkm23.69
Throt5210	Locus4321v1rpkm23.69	Locus4321v1rpkm23.69
Throt5211	Locus4322v1rpkm23.69	Locus4322v1rpkm23.69
Throt5212	Locus4323v1rpkm23.68	Locus4323v1rpkm23.68
Throt5213	Locus4323v2rpkm23.06	Locus4323v2rpkm23.06
Throt5214	Locus4324v1rpkm23.68	Locus4324v1rpkm23.68
Throt5215	Locus4325v1rpkm23.68	Locus4325v1rpkm23.68
Throt5216	Locus4326v1rpkm23.66	Locus4326v1rpkm23.66
Throt5217	Locus4327v1rpkm23.65	Locus4327v1rpkm23.65
Throt5218	Locus4328v1rpkm23.65	Locus4328v1rpkm23.65
Throt5219	Locus4329v1rpkm23.65	Locus4329v1rpkm23.65
Throt5220	Locus4330v1rpkm23.65	Locus4330v1rpkm23.65
Throt5221	Locus4331v1rpkm23.64	Locus4331v1rpkm23.64
Throt5222	Locus4332v1rpkm23.64	Locus4332v1rpkm23.64
Throt5223	Locus4333v1rpkm23.64	Locus4333v1rpkm23.64
Throt5224	Locus4334v1rpkm23.63	Locus4334v1rpkm23.63
Throt5225	Locus4335v1rpkm23.62	Locus4335v1rpkm23.62
Throt5226	Locus4336v1rpkm23.62	Locus4336v1rpkm23.62
Throt5227	Locus4336v2rpkm10.69	Locus4336v2rpkm10.69
Throt5228	Locus4337v1rpkm23.61	Locus4337v1rpkm23.61
Throt5229	Locus4338v1rpkm23.61	Locus4338v1rpkm23.61
Throt5230	Locus4339v1rpkm23.60	Locus4339v1rpkm23.60
Throt5231	Locus4340v1rpkm23.60	Locus4340v1rpkm23.60
Throt5232	Locus4341v1rpkm23.60	Locus4341v1rpkm23.60
Throt5233	Locus4342v1rpkm23.58	Locus4342v1rpkm23.58
Throt5234	Locus4343v1rpkm23.58	Locus4343v1rpkm23.58
Throt5235	Locus4344v1rpkm23.55	Locus4344v1rpkm23.55
Throt5236	Locus4344v2rpkm2.77	Locus4344v2rpkm2.77
Throt5237	Locus4344v3rpkm1.78_PRE	Locus4344v3rpkm1.78_PRE
Throt5238	Locus4344v4rpkm1.44_PRE	Locus4344v4rpkm1.44_PRE
Throt5239	Locus4344v5rpkm0.77_PRE	Locus4344v5rpkm0.77_PRE
Throt5240	Locus4344v6rpkm0.40_PRE	Locus4344v6rpkm0.40_PRE
Throt5241	Locus4344v7rpkm0.37_PRE	Locus4344v7rpkm0.37_PRE
Throt5242	Locus4345v1rpkm23.55	Locus4345v1rpkm23.55
Throt5243	Locus4346v1rpkm23.55	Locus4346v1rpkm23.55
Throt5244	Locus4346v2rpkm7.13	Locus4346v2rpkm7.13
Throt5245	Locus4347v1rpkm23.55	Locus4347v1rpkm23.55
Throt5246	Locus4348v1rpkm23.55	Locus4348v1rpkm23.55
Throt5247	Locus4349v1rpkm23.53	Locus4349v1rpkm23.53
Throt5248	Locus4349v2rpkm8.21	Locus4349v2rpkm8.21
Throt5249	Locus4350v1rpkm23.53	Locus4350v1rpkm23.53
Throt5250	Locus4351v1rpkm23.53	Locus4351v1rpkm23.53
Throt5251	Locus4352v1rpkm23.53	Locus4352v1rpkm23.53
Throt5252	Locus4352v2rpkm14.70	Locus4352v2rpkm14.70
Throt5253	Locus4353v1rpkm23.53	Locus4353v1rpkm23.53
Throt5254	Locus4353v2rpkm16.52	Locus4353v2rpkm16.52
Throt5255	Locus4354v1rpkm23.53	Locus4354v1rpkm23.53
Throt5256	Locus4354v2rpkm9.51	Locus4354v2rpkm9.51
Throt5257	Locus4354v3rpkm2.35_PRE	Locus4354v3rpkm2.35_PRE
Throt5258	Locus4355v1rpkm23.52	Locus4355v1rpkm23.52
Throt5259	Locus4356v1rpkm23.52	Locus4356v1rpkm23.52
Throt5260	Locus4357v1rpkm23.51	Locus4357v1rpkm23.51
Throt5261	Locus4358v1rpkm23.51	Locus4358v1rpkm23.51
Throt5262	Locus4359v1rpkm23.50	Locus4359v1rpkm23.50
Throt5263	Locus4360v1rpkm23.49	Locus4360v1rpkm23.49
Throt5264	Locus4360v2rpkm1.77_PRE	Locus4360v2rpkm1.77_PRE
Throt5265	Locus4361v1rpkm23.48	Locus4361v1rpkm23.48
Throt5266	Locus4361v2rpkm11.18	Locus4361v2rpkm11.18
Throt5267	Locus4362v1rpkm23.48	Locus4362v1rpkm23.48
Throt5268	Locus4362v2rpkm6.93	Locus4362v2rpkm6.93
Throt5269	Locus4363v1rpkm23.47	Locus4363v1rpkm23.47
Throt5270	Locus4363v2rpkm7.46	Locus4363v2rpkm7.46
Throt5271	Locus4364v1rpkm23.46	Locus4364v1rpkm23.46
Throt5272	Locus4365v1rpkm23.46	Locus4365v1rpkm23.46
Throt5273	Locus4366v1rpkm23.44	Locus4366v1rpkm23.44
Throt5274	Locus4367v1rpkm23.44	Locus4367v1rpkm23.44
Throt5275	Locus4368v1rpkm23.44	Locus4368v1rpkm23.44
Throt5276	Locus4369v1rpkm23.44	Locus4369v1rpkm23.44
Throt5277	Locus4369v2rpkm2.20_PRE	Locus4369v2rpkm2.20_PRE
Throt5278	Locus4369v3rpkm0.61_PRE	Locus4369v3rpkm0.61_PRE
Throt5279	Locus4370v1rpkm23.44	Locus4370v1rpkm23.44
Throt5280	Locus4371v1rpkm23.42	Locus4371v1rpkm23.42
Throt5281	Locus4372v1rpkm23.42	Locus4372v1rpkm23.42
Throt5282	Locus4373v1rpkm23.41	Locus4373v1rpkm23.41
Throt5283	Locus4374v1rpkm23.41	Locus4374v1rpkm23.41
Throt5284	Locus4375v1rpkm23.41	Locus4375v1rpkm23.41
Throt5285	Locus4375v2rpkm4.66	Locus4375v2rpkm4.66
Throt5286	Locus4376v1rpkm23.41	Locus4376v1rpkm23.41
Throt5287	Locus4377v1rpkm23.40	Locus4377v1rpkm23.40
Throt5288	Locus4378v1rpkm23.40	Locus4378v1rpkm23.40
Throt5289	Locus4379v1rpkm23.39	Locus4379v1rpkm23.39
Throt5290	Locus4380v1rpkm23.39	Locus4380v1rpkm23.39
Throt5291	Locus4380v2rpkm6.93	Locus4380v2rpkm6.93
Throt5292	Locus4381v1rpkm23.38	Locus4381v1rpkm23.38
Throt5293	Locus4381v2rpkm3.95	Locus4381v2rpkm3.95
Throt5294	Locus4382v1rpkm23.38	Locus4382v1rpkm23.38
Throt5295	Locus4382v2rpkm3.32	Locus4382v2rpkm3.32
Throt5296	Locus4384v1rpkm23.37	Locus4384v1rpkm23.37
Throt5297	Locus4385v1rpkm23.36	Locus4385v1rpkm23.36
Throt5298	Locus4385v2rpkm11.56	Locus4385v2rpkm11.56
Throt5299	Locus4386v1rpkm23.36	Locus4386v1rpkm23.36
Throt5300	Locus4387v1rpkm23.36	Locus4387v1rpkm23.36
Throt5301	Locus4388v1rpkm23.36	Locus4388v1rpkm23.36
Throt5302	Locus4388v2rpkm8.74	Locus4388v2rpkm8.74
Throt5303	Locus4389v1rpkm23.36	Locus4389v1rpkm23.36
Throt5304	Locus4390v1rpkm23.36	Locus4390v1rpkm23.36
Throt5305	Locus4391v1rpkm23.33	Locus4391v1rpkm23.33
Throt5306	Locus4392v1rpkm23.33	Locus4392v1rpkm23.33
Throt5307	Locus4393v1rpkm23.33	Locus4393v1rpkm23.33
Throt5308	Locus4394v1rpkm23.33	Locus4394v1rpkm23.33
Throt5309	Locus4395v1rpkm23.33	Locus4395v1rpkm23.33
Throt5310	Locus4396v1rpkm23.32	Locus4396v1rpkm23.32
Throt5311	Locus4396v2rpkm12.17	Locus4396v2rpkm12.17
Throt5312	Locus4397v1rpkm23.32	Locus4397v1rpkm23.32
Throt5313	Locus4398v1rpkm23.32	Locus4398v1rpkm23.32
Throt5314	Locus4399v1rpkm23.32	Locus4399v1rpkm23.32
Throt5315	Locus4400v1rpkm23.32	Locus4400v1rpkm23.32
Throt5316	Locus4400v2rpkm8.30	Locus4400v2rpkm8.30
Throt5317	Locus4401v1rpkm23.31	Locus4401v1rpkm23.31
Throt5318	Locus4402v1rpkm23.31	Locus4402v1rpkm23.31
Throt5319	Locus4403v1rpkm23.30	Locus4403v1rpkm23.30
Throt5320	Locus4403v2rpkm1.36_PRE	Locus4403v2rpkm1.36_PRE
Throt5321	Locus4403v3rpkm0.68_PRE	Locus4403v3rpkm0.68_PRE
Throt5322	Locus4404v1rpkm23.30	Locus4404v1rpkm23.30
Throt5323	Locus4405v1rpkm23.29	Locus4405v1rpkm23.29
Throt5324	Locus4406v1rpkm23.28	Locus4406v1rpkm23.28
Throt5325	Locus4407v1rpkm23.28	Locus4407v1rpkm23.28
Throt5326	Locus4407v2rpkm7.90	Locus4407v2rpkm7.90
Throt5327	Locus4408v1rpkm23.28	Locus4408v1rpkm23.28
Throt5328	Locus4409v1rpkm23.28	Locus4409v1rpkm23.28
Throt5329	Locus4410v1rpkm23.27	Locus4410v1rpkm23.27
Throt5330	Locus4411v1rpkm23.27	Locus4411v1rpkm23.27
Throt5331	Locus4411v2rpkm3.43	Locus4411v2rpkm3.43
Throt5332	Locus4411v3rpkm1.87_PRE	Locus4411v3rpkm1.87_PRE
Throt5333	Locus4412v1rpkm23.27	Locus4412v1rpkm23.27
Throt5334	Locus4412v2rpkm1.65_PRE	Locus4412v2rpkm1.65_PRE
Throt5335	Locus4414v1rpkm23.27	Locus4414v1rpkm23.27
Throt5336	Locus4415v1rpkm23.26	Locus4415v1rpkm23.26
Throt5337	Locus4416v1rpkm23.26	Locus4416v1rpkm23.26
Throt5338	Locus4417v1rpkm23.25	Locus4417v1rpkm23.25
Throt5339	Locus4418v1rpkm23.24	Locus4418v1rpkm23.24
Throt5340	Locus4419v1rpkm23.24	Locus4419v1rpkm23.24
Throt5341	Locus4420v1rpkm23.23	Locus4420v1rpkm23.23
Throt5342	Locus4421v1rpkm23.23	Locus4421v1rpkm23.23
Throt5343	Locus4422v1rpkm23.23	Locus4422v1rpkm23.23
Throt5344	Locus4423v1rpkm23.22	Locus4423v1rpkm23.22
Throt5345	Locus4424v1rpkm23.22	Locus4424v1rpkm23.22
Throt5346	Locus4425v1rpkm23.20	Locus4425v1rpkm23.20
Throt5347	Locus4426v1rpkm23.20	Locus4426v1rpkm23.20
Throt5348	Locus4427v1rpkm23.20	Locus4427v1rpkm23.20
Throt5349	Locus4428v1rpkm23.19	Locus4428v1rpkm23.19
Throt5350	Locus4429v1rpkm23.19	Locus4429v1rpkm23.19
Throt5351	Locus4430v1rpkm23.19	Locus4430v1rpkm23.19
Throt5352	Locus4431v1rpkm23.19	Locus4431v1rpkm23.19
Throt5353	Locus4432v1rpkm23.18	Locus4432v1rpkm23.18
Throt5354	Locus4433v1rpkm23.18	Locus4433v1rpkm23.18
Throt5355	Locus4434v1rpkm23.17	Locus4434v1rpkm23.17
Throt5356	Locus4435v1rpkm23.17	Locus4435v1rpkm23.17
Throt5357	Locus4436v1rpkm23.17	Locus4436v1rpkm23.17
Throt5358	Locus4437v1rpkm23.16	Locus4437v1rpkm23.16
Throt5359	Locus4438v1rpkm23.16	Locus4438v1rpkm23.16
Throt5360	Locus4439v1rpkm23.13	Locus4439v1rpkm23.13
Throt5361	Locus4440v1rpkm23.13	Locus4440v1rpkm23.13
Throt5362	Locus4441v1rpkm23.13	Locus4441v1rpkm23.13
Throt5363	Locus4442v1rpkm23.12	Locus4442v1rpkm23.12
Throt5364	Locus4443v1rpkm23.12	Locus4443v1rpkm23.12
Throt5365	Locus4444v1rpkm23.12	Locus4444v1rpkm23.12
Throt5366	Locus4445v1rpkm23.11	Locus4445v1rpkm23.11
Throt5367	Locus4446v1rpkm23.11	Locus4446v1rpkm23.11
Throt5368	Locus4446v2rpkm22.79	Locus4446v2rpkm22.79
Throt5369	Locus4447v1rpkm23.11	Locus4447v1rpkm23.11
Throt5370	Locus4447v2rpkm18.89	Locus4447v2rpkm18.89
Throt5371	Locus4448v1rpkm23.11	Locus4448v1rpkm23.11
Throt5372	Locus4449v1rpkm23.10	Locus4449v1rpkm23.10
Throt5373	Locus4450v1rpkm23.10	Locus4450v1rpkm23.10
Throt5374	Locus4451v1rpkm23.10	Locus4451v1rpkm23.10
Throt5375	Locus4452v1rpkm23.10	Locus4452v1rpkm23.10
Throt5376	Locus4453v1rpkm23.10	Locus4453v1rpkm23.10
Throt5377	Locus4454v1rpkm23.09	Locus4454v1rpkm23.09
Throt5378	Locus4455v1rpkm23.09	Locus4455v1rpkm23.09
Throt5379	Locus4455v2rpkm7.13	Locus4455v2rpkm7.13
Throt5380	Locus4456v1rpkm23.09	Locus4456v1rpkm23.09
Throt5381	Locus4457v1rpkm23.09	Locus4457v1rpkm23.09
Throt5382	Locus4458v1rpkm23.09	Locus4458v1rpkm23.09
Throt5383	Locus4459v1rpkm23.08	Locus4459v1rpkm23.08
Throt5384	Locus4459v2rpkm0.13_PRE	Locus4459v2rpkm0.13_PRE
Throt5385	Locus4460v1rpkm23.08	Locus4460v1rpkm23.08
Throt5386	Locus4461v1rpkm23.08	Locus4461v1rpkm23.08
Throt5387	Locus4462v1rpkm23.07	Locus4462v1rpkm23.07
Throt5388	Locus4463v1rpkm23.07	Locus4463v1rpkm23.07
Throt5389	Locus4464v1rpkm23.07	Locus4464v1rpkm23.07
Throt5390	Locus4465v1rpkm23.07	Locus4465v1rpkm23.07
Throt5391	Locus4466v1rpkm23.06	Locus4466v1rpkm23.06
Throt5392	Locus4466v2rpkm6.45	Locus4466v2rpkm6.45
Throt5393	Locus4466v3rpkm1.84_PRE	Locus4466v3rpkm1.84_PRE
Throt5394	Locus4466v4rpkm1.26_PRE	Locus4466v4rpkm1.26_PRE
Throt5395	Locus4467v1rpkm23.06	Locus4467v1rpkm23.06
Throt5396	Locus4468v1rpkm23.05	Locus4468v1rpkm23.05
Throt5397	Locus4469v1rpkm23.05	Locus4469v1rpkm23.05
Throt5398	Locus4470v1rpkm23.05	Locus4470v1rpkm23.05
Throt5399	Locus4470v2rpkm0.65_PRE	Locus4470v2rpkm0.65_PRE
Throt5400	Locus4471v1rpkm23.05	Locus4471v1rpkm23.05
Throt5401	Locus4472v1rpkm23.03	Locus4472v1rpkm23.03
Throt5402	Locus4473v1rpkm23.03	Locus4473v1rpkm23.03
Throt5403	Locus4474v1rpkm23.03	Locus4474v1rpkm23.03
Throt5404	Locus4475v1rpkm23.02	Locus4475v1rpkm23.02
Throt5405	Locus4476v1rpkm23.02	Locus4476v1rpkm23.02
Throt5406	Locus4477v1rpkm23.02	Locus4477v1rpkm23.02
Throt5407	Locus4477v2rpkm3.79	Locus4477v2rpkm3.79
Throt5408	Locus4478v1rpkm23.01	Locus4478v1rpkm23.01
Throt5409	Locus4478v2rpkm1.64_PRE	Locus4478v2rpkm1.64_PRE
Throt5410	Locus4479v1rpkm23.01	Locus4479v1rpkm23.01
Throt5411	Locus4480v1rpkm23.01	Locus4480v1rpkm23.01
Throt5412	Locus4481v1rpkm23.00	Locus4481v1rpkm23.00
Throt5413	Locus4482v1rpkm22.99	Locus4482v1rpkm22.99
Throt5414	Locus4482v2rpkm1.65_PRE	Locus4482v2rpkm1.65_PRE
Throt5415	Locus4483v1rpkm22.99	Locus4483v1rpkm22.99
Throt5416	Locus4484v1rpkm22.99	Locus4484v1rpkm22.99
Throt5417	Locus4485v1rpkm22.98	Locus4485v1rpkm22.98
Throt5418	Locus4486v1rpkm22.98	Locus4486v1rpkm22.98
Throt5419	Locus4487v1rpkm22.98	Locus4487v1rpkm22.98
Throt5420	Locus4487v2rpkm5.05	Locus4487v2rpkm5.05
Throt5421	Locus4487v3rpkm1.11_PRE	Locus4487v3rpkm1.11_PRE
Throt5422	Locus4488v1rpkm22.98	Locus4488v1rpkm22.98
Throt5423	Locus4489v1rpkm22.98	Locus4489v1rpkm22.98
Throt5424	Locus4490v1rpkm22.98	Locus4490v1rpkm22.98
Throt5425	Locus4490v2rpkm8.14	Locus4490v2rpkm8.14
Throt5426	Locus4491v1rpkm22.97	Locus4491v1rpkm22.97
Throt5427	Locus4492v1rpkm22.96	Locus4492v1rpkm22.96
Throt5428	Locus4493v1rpkm22.95	Locus4493v1rpkm22.95
Throt5429	Locus4494v1rpkm22.95	Locus4494v1rpkm22.95
Throt5430	Locus4494v2rpkm2.85	Locus4494v2rpkm2.85
Throt5431	Locus4494v3rpkm1.91_PRE	Locus4494v3rpkm1.91_PRE
Throt5432	Locus4495v1rpkm22.95	Locus4495v1rpkm22.95
Throt5433	Locus4496v1rpkm22.95	Locus4496v1rpkm22.95
Throt5434	Locus4497v1rpkm22.95	Locus4497v1rpkm22.95
Throt5435	Locus4497v2rpkm1.49_PRE	Locus4497v2rpkm1.49_PRE
Throt5436	Locus4497v3rpkm0.36_PRE	Locus4497v3rpkm0.36_PRE
Throt5437	Locus4498v1rpkm22.94	Locus4498v1rpkm22.94
Throt5438	Locus4499v1rpkm22.94	Locus4499v1rpkm22.94
Throt5439	Locus4500v1rpkm22.94	Locus4500v1rpkm22.94
Throt5440	Locus4501v1rpkm22.93	Locus4501v1rpkm22.93
Throt5441	Locus4501v2rpkm7.45	Locus4501v2rpkm7.45
Throt5442	Locus4502v1rpkm22.93	Locus4502v1rpkm22.93
Throt5443	Locus4503v1rpkm22.92	Locus4503v1rpkm22.92
Throt5444	Locus4503v2rpkm6.89	Locus4503v2rpkm6.89
Throt5445	Locus4504v1rpkm22.92	Locus4504v1rpkm22.92
Throt5446	Locus4504v2rpkm5.30	Locus4504v2rpkm5.30
Throt5447	Locus4505v1rpkm22.91	Locus4505v1rpkm22.91
Throt5448	Locus4506v1rpkm22.91	Locus4506v1rpkm22.91
Throt5449	Locus4507v1rpkm22.91	Locus4507v1rpkm22.91
Throt5450	Locus4508v1rpkm22.91	Locus4508v1rpkm22.91
Throt5451	Locus4509v1rpkm22.90	Locus4509v1rpkm22.90
Throt5452	Locus4510v1rpkm22.90	Locus4510v1rpkm22.90
Throt5453	Locus4511v1rpkm22.90	Locus4511v1rpkm22.90
Throt5454	Locus4512v1rpkm22.90	Locus4512v1rpkm22.90
Throt5455	Locus4513v1rpkm22.90	Locus4513v1rpkm22.90
Throt5456	Locus4513v2rpkm16.91	Locus4513v2rpkm16.91
Throt5457	Locus4514v1rpkm22.88	Locus4514v1rpkm22.88
Throt5458	Locus4515v1rpkm22.88	Locus4515v1rpkm22.88
Throt5459	Locus4516v1rpkm22.87	Locus4516v1rpkm22.87
Throt5460	Locus4517v1rpkm22.87	Locus4517v1rpkm22.87
Throt5461	Locus4518v1rpkm22.87	Locus4518v1rpkm22.87
Throt5462	Locus4519v1rpkm22.86	Locus4519v1rpkm22.86
Throt5463	Locus4519v2rpkm0.15_PRE	Locus4519v2rpkm0.15_PRE
Throt5464	Locus4520v1rpkm22.86	Locus4520v1rpkm22.86
Throt5465	Locus4521v1rpkm22.86	Locus4521v1rpkm22.86
Throt5466	Locus4522v1rpkm22.85	Locus4522v1rpkm22.85
Throt5467	Locus4522v2rpkm0.89_PRE	Locus4522v2rpkm0.89_PRE
Throt5468	Locus4523v1rpkm22.84	Locus4523v1rpkm22.84
Throt5469	Locus4524v1rpkm22.84	Locus4524v1rpkm22.84
Throt5470	Locus4524v2rpkm2.71	Locus4524v2rpkm2.71
Throt5471	Locus4525v1rpkm22.83	Locus4525v1rpkm22.83
Throt5472	Locus4526v1rpkm22.83	Locus4526v1rpkm22.83
Throt5473	Locus4527v1rpkm22.82	Locus4527v1rpkm22.82
Throt5474	Locus4528v1rpkm22.82	Locus4528v1rpkm22.82
Throt5475	Locus4529v1rpkm22.81	Locus4529v1rpkm22.81
Throt5476	Locus4530v1rpkm22.81	Locus4530v1rpkm22.81
Throt5477	Locus4531v1rpkm22.81	Locus4531v1rpkm22.81
