geneID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control
Throt2189	3	1	2	0	0	0	2	0	1	0
Throt2188	0	7	1	0	0	1	0	0	1	0
Throt2181	0	1	0	0	0	0	0	0	0	0
Throt2180	1	13	2	0	2	7	0	1	2	0
Throt2183	2	4	2	0	0	0	2	0	0	3
Throt2182	3	9	2	2	0	3	2	3	2	5
Throt2185	4	2	2	0	1	0	0	0	0	0
Throt2184	0	1	0	0	0	1	1	0	3	0
Throt2187	0	3	0	0	0	0	0	0	0	0
Throt2186	2	4	0	0	0	0	0	1	1	1
Throt20377	0	0	0	0	0	0	0	0	0	0
Throt20376	0	0	0	0	0	0	0	0	0	0
Throt20375	0	0	0	0	0	0	0	0	0	0
Throt20374	0	0	0	0	0	0	0	0	0	0
Throt20373	0	0	0	0	0	0	0	0	0	0
Throt20372	362	655	534	198	452	203	248	252	158	266
Throt20371	5	4	5	3	1	4	2	8	1	5
Throt20370	0	0	0	0	0	0	0	0	0	0
Throt20379	0	0	0	0	0	0	0	0	0	0
Throt20378	0	0	0	0	0	0	0	0	0	0
Throt16619	0	3	3	3	0	0	0	0	0	0
Throt16618	0	4	1	1	1	1	2	0	1	1
Throt16615	3	2	6	4	1	1	0	1	1	0
Throt16614	0	2	0	0	0	1	0	0	0	0
Throt16617	0	0	0	0	0	0	0	0	0	0
Throt16616	351	543	470	163	284	148	197	203	144	200
Throt16611	0	0	0	0	0	4	0	0	0	0
Throt16610	0	1	0	0	0	0	0	0	0	0
Throt16613	0	2	0	0	0	0	0	2	0	0
Throt16612	0	4	0	0	2	0	0	1	1	0
Throt21499	0	0	0	0	0	0	0	0	0	0
Throt21498	0	0	0	0	0	0	0	0	0	0
Throt21024	0	0	0	0	0	0	0	0	0	0
Throt21025	0	0	0	0	0	0	0	0	0	0
Throt21026	0	0	0	0	0	0	0	0	0	0
Throt21027	1	0	0	0	1	1	0	0	2	0
Throt21020	0	0	0	0	0	0	0	0	0	0
Throt21021	0	0	0	0	0	0	0	0	0	0
Throt21022	0	0	0	0	0	0	0	0	0	0
Throt21023	0	0	0	0	0	0	0	0	0	0
Throt21028	0	0	0	0	0	0	0	0	0	0
Throt21029	0	0	0	0	0	0	0	0	0	0
Throt16571	1578	2512	2236	756	1705	903	950	1031	768	1068
Throt19232	0	4	0	0	6	0	0	0	0	3
Throt19233	0	0	0	0	1	0	0	0	0	1
Throt19230	155	160	328	97	141	344	175	209	127	216
Throt19231	0	0	0	0	0	0	0	0	0	0
Throt19236	5	0	1	0	0	0	0	0	0	0
Throt19237	32655	43648	31548	14027	27495	18847	16077	23431	11576	21474
Throt19234	0	2	0	0	1	0	0	0	0	1
Throt19235	0	0	0	0	0	0	0	0	0	0
Throt19238	10	0	2	0	0	0	0	0	0	0
Throt19239	1	1	0	0	0	1	0	2	0	0
Throt10510	0	0	3	0	0	0	0	0	0	0
Throt10511	0	2	0	1	0	0	0	0	1	0
Throt10512	7	2	0	0	0	0	1	0	1	0
Throt10513	0	0	0	0	0	0	0	0	1	0
Throt10514	0	0	0	0	0	0	0	0	1	0
Throt10515	0	0	0	1	0	1	0	0	0	0
Throt10516	130	246	125	58	145	43	47	106	30	73
Throt10517	0	4	0	0	0	0	0	0	0	0
Throt10518	0	2	1	0	0	0	0	0	0	0
Throt10519	0	0	0	0	0	0	0	0	0	0
Throt18727	0	0	0	0	0	0	0	0	0	0
Throt18726	111	234	198	32	47	114	105	68	42	89
Throt18725	0	0	0	0	0	0	0	0	1	0
Throt18724	0	0	0	0	0	0	0	0	1	0
Throt18723	0	0	0	0	0	0	0	0	0	0
Throt18722	0	2	0	0	0	1	0	0	0	0
Throt18721	0	0	0	0	0	0	0	0	0	0
Throt18720	0	0	0	0	0	0	0	0	0	0
Throt18729	0	0	0	0	0	2	1	0	0	0
Throt18728	0	3	0	0	0	0	0	0	0	0
Throt18183	0	2	0	0	0	2	0	0	0	0
Throt18182	0	2	0	0	0	3	0	0	0	0
Throt18181	160	281	239	82	91	83	93	98	81	94
Throt334	1	5	3	0	0	8	0	2	10	7
Throt333	1	0	2	0	0	1	0	1	3	0
Throt18186	1	5	0	0	0	1	0	0	0	0
Throt331	0	2	2	1	1	5	3	0	2	0
Throt18184	0	0	0	0	0	0	0	0	0	0
Throt18189	0	0	0	0	0	0	0	0	0	0
Throt18188	0	0	0	0	0	0	0	0	0	0
Throt339	0	0	0	0	0	0	0	0	0	0
Throt338	24	17	5	6	0	2	0	0	0	0
Throt17988	12	21	24	9	15	9	7	5	12	8
Throt17989	0	0	0	0	0	0	0	0	0	0
Throt17986	0	1	0	0	0	0	0	0	0	0
Throt17987	2	0	3	0	1	0	0	0	0	0
Throt17984	0	3	3	0	1	0	0	0	0	0
Throt17985	2	2	0	0	0	0	0	0	0	0
Throt17982	4241	6652	4779	2050	4007	2782	2359	3099	1584	2951
Throt17983	0	3	0	0	0	0	0	0	2	0
Throt17980	1	1	0	0	0	1	0	0	1	0
Throt17981	0	1	0	0	0	0	0	0	0	0
Throt9063	0	0	0	0	0	0	0	0	1	0
Throt9062	2	1	1	0	0	0	0	1	1	0
Throt9061	4	2	1	0	0	0	0	1	1	0
Throt9060	4	2	2	0	0	0	0	1	0	0
Throt9067	0	1	2	0	0	0	0	1	2	3
Throt9066	0	0	0	0	0	0	0	0	0	0
Throt9065	3	7	12	8	3	0	0	0	12	0
Throt9064	0	4	1	0	2	3	0	1	3	0
Throt9069	2	6	1	1	0	1	0	1	3	0
Throt9068	3	2	3	0	0	1	0	0	1	0
Throt11034	0	1	1	0	0	0	0	1	0	0
Throt16027	0	5	0	0	1	4	1	0	2	1
Throt11036	0	2	0	0	0	0	0	0	0	0
Throt11037	0	1	1	0	1	0	0	0	1	0
Throt11030	0	4	0	0	0	0	0	2	0	0
Throt11031	8612	4625	6917	3135	5002	6399	2932	2673	3688	2924
Throt11032	0	4	0	1	0	1	0	0	0	0
Throt1655	15	3	11	3	15	19	2	4	11	8
Throt16021	0	0	3	0	1	0	1	0	0	0
Throt17328	0	0	0	0	0	0	0	0	0	0
Throt17329	9	19	15	11	14	17	13	17	20	4
Throt17322	0	0	0	0	0	0	0	0	0	0
Throt17323	1	0	4	1	3	2	0	0	0	0
Throt17320	0	1	0	1	0	1	0	0	1	0
Throt17321	0	0	0	0	0	0	0	0	0	0
Throt17326	0	0	0	0	0	0	0	0	0	0
Throt17327	0	1	1	0	1	0	0	0	0	0
Throt17324	0	0	2	0	0	0	0	0	1	0
Throt17325	0	2	0	0	0	0	0	0	0	0
Throt21855	0	0	0	0	0	0	0	0	0	0
Throt21854	0	0	0	0	0	0	0	0	0	0
Throt21857	0	0	0	0	0	0	0	0	0	0
Throt21856	0	0	0	0	0	0	0	0	0	0
Throt21851	0	0	0	0	0	0	0	0	0	0
Throt21850	0	0	0	0	0	0	0	0	0	0
Throt21853	0	0	0	0	0	0	0	0	0	0
Throt14988	3	3	0	0	0	0	1	0	0	0
Throt14987	0	0	0	0	0	0	0	0	0	0
Throt14986	0	1	0	0	0	0	0	0	0	0
Throt14985	23	201	6	1	0	4	0	0	4	1
Throt14984	61	81	111	17	25	49	73	44	32	48
Throt14983	1	0	1	0	0	0	0	0	0	0
Throt21858	0	0	0	0	0	0	0	0	0	0
Throt8912	1715	2696	2227	752	1760	905	913	1038	719	1105
Throt8913	2	0	0	0	0	0	0	0	0	0
Throt13766	0	0	0	0	0	0	0	0	0	0
Throt7200	942	1435	1087	370	897	463	461	571	328	577
Throt13767	0	2	0	0	0	0	0	0	1	0
Throt18512	1	1	1	0	1	0	0	0	2	0
Throt13765	0	1	0	0	0	0	0	0	0	1
Throt18514	20	0	9	0	1	7	1	2	5	3
Throt13763	32	49	28	15	23	37	35	40	18	47
Throt13760	16	42	21	3	14	27	18	22	18	38
Throt13761	3	15	15	1	13	1	2	3	1	3
Throt20038	0	0	0	0	0	0	0	0	0	0
Throt20039	0	0	0	0	0	0	0	0	1	0
Throt20034	1	1	0	1	0	0	0	0	1	0
Throt20035	0	0	0	0	0	0	0	0	0	0
Throt20036	0	0	0	0	0	0	0	0	0	0
Throt20037	1	15	0	0	1	0	0	0	0	0
Throt20030	212	306	344	136	267	134	142	171	129	136
Throt20031	212	304	346	136	266	137	143	171	129	139
Throt20032	0	0	0	0	0	0	0	0	0	0
Throt20033	1	1	0	0	0	0	0	0	0	0
Throt15218	3	0	0	0	0	0	0	0	0	0
Throt15219	1	4	3	1	1	2	3	0	3	0
Throt3654	5	5	2	2	0	0	2	1	1	0
Throt3655	16	15	13	8	11	11	9	10	7	9
Throt3652	0	6	0	2	0	0	1	1	1	0
Throt3653	0	0	0	0	1	0	0	0	0	0
Throt3650	2	31	1	0	1	2	0	1	2	0
Throt3651	2	26	1	0	1	2	0	1	2	0
Throt15210	0	0	5	0	2	1	0	0	2	0
Throt15211	0	4	0	0	1	0	2	0	2	0
Throt15212	0	1	0	0	1	0	0	0	0	0
Throt15213	10	1	0	0	0	4	3	1	3	0
Throt15214	9	15	19	10	18	13	13	13	20	5
Throt15215	80	115	118	33	68	30	35	60	40	44
Throt15216	0	1	0	1	0	1	0	0	0	0
Throt15217	3	0	0	0	0	0	0	0	1	0
Throt4024	0	2	0	0	0	0	0	0	0	0
Throt4025	519	997	1080	204	305	557	421	441	255	429
Throt4026	1	1	1	0	0	0	0	2	0	1
Throt4027	3	14	2	1	2	4	2	0	2	0
Throt4020	0	0	0	0	0	0	0	0	0	0
Throt4021	1	4	1	0	0	0	0	0	0	0
Throt4022	0	0	0	0	1	0	0	0	1	0
Throt4023	1	3	2	0	0	0	0	0	3	1
Throt4028	3	3	10	0	0	3	4	10	0	0
Throt4029	1	9	3	1	0	1	1	0	0	2
Throt14169	0	0	0	1	0	0	0	0	0	0
Throt14168	7	3	5	4	6	1	0	5	1	2
Throt14161	1	0	6	1	5	2	1	0	0	0
Throt14160	59	88	95	34	63	33	28	50	41	60
Throt14163	14	26	21	4	13	9	5	10	9	7
Throt14162	0	0	0	0	0	0	0	0	0	0
Throt14165	0	4	0	0	0	0	0	0	1	0
Throt14164	0	3	0	0	0	0	0	0	1	0
Throt14167	7	3	5	7	6	1	1	5	1	2
Throt14166	0	1	0	0	0	0	0	0	0	0
Throt10899	52	109	72	17	23	19	29	15	26	19
Throt10898	0	3	0	0	0	0	0	1	1	0
Throt1658	4	21	4	1	1	34	2	0	29	2
Throt1659	0	0	0	2	0	0	0	0	0	0
Throt1654	1	5	1	3	1	0	1	5	5	0
Throt10890	0	4	0	0	1	0	0	1	0	1
Throt10893	0	0	0	0	0	0	1	0	0	0
Throt10892	0	0	0	0	0	0	1	0	0	0
Throt10895	0	0	0	0	0	0	0	0	0	1
Throt10894	1	0	0	1	0	0	0	1	1	0
Throt10897	0	0	2	1	3	4	2	2	4	1
Throt10896	0	1	0	0	0	0	1	0	0	1
Throt4680	5	2	2	1	3	0	0	2	0	1
Throt4681	1	2	0	0	0	0	0	0	0	0
Throt4682	0	7	1	0	1	10	0	0	7	0
Throt4683	0	4	1	0	0	5	1	0	3	0
Throt4684	0	5	4	0	4	3	0	0	6	0
Throt4685	0	2	0	0	0	0	0	0	0	0
Throt4686	0	5	1	0	0	1	1	1	1	0
Throt4687	5	2	2	0	0	1	0	1	0	0
Throt4688	2	2	2	0	0	0	1	0	0	0
Throt4689	3	7	10	1	6	14	3	4	1	1
Throt5377	0	8	1	0	0	0	0	0	1	0
Throt5376	20	3	4	0	2	0	0	0	0	0
Throt5375	0	4	2	1	0	1	0	1	1	0
Throt5374	4	12	11	4	9	7	1	3	6	6
Throt5373	0	6	3	0	0	0	0	3	1	1
Throt5372	0	0	0	0	0	0	0	0	0	0
Throt5371	0	0	0	0	0	0	0	0	0	0
Throt5370	186	163	28	8	7	14	4	8	13	5
Throt5379	81	40	42	3	14	8	6	3	6	5
Throt5378	98	48	50	3	16	8	8	5	7	6
Throt4976	2	1	1	0	0	0	0	0	0	0
Throt4977	0	5	0	0	0	0	0	0	0	0
Throt4974	0	5	2	0	0	0	0	0	0	0
Throt4975	0	1	0	0	0	0	0	0	0	0
Throt4972	1	10	12	6	23	13	15	6	11	7
Throt4973	0	1	0	0	0	0	0	0	0	0
Throt4970	31	12	27	0	7	1	0	3	3	3
Throt4971	11	22	32	10	49	48	28	20	35	21
Throt4978	0	5	5	0	1	1	1	0	1	1
Throt4979	3	5	11	2	7	2	3	0	2	3
Throt5089	0	9	0	1	1	0	0	0	0	0
Throt5088	5	5	10	0	1	0	0	1	1	0
Throt5085	1	2	2	0	0	0	0	0	1	0
Throt5084	9	3	2	0	1	0	0	0	1	0
Throt5087	0	1	0	0	0	0	0	0	0	0
Throt5086	1	2	2	0	0	0	0	0	1	0
Throt5081	5	5	1	0	0	0	0	1	0	0
Throt5080	10	9	8	0	0	5	0	1	0	3
Throt5083	0	0	0	0	0	0	0	0	0	0
Throt5082	0	1	0	0	0	0	0	0	0	0
Throt21903	0	0	0	0	1	0	0	0	0	0
Throt21902	0	0	0	0	0	0	0	0	0	0
Throt2686	0	0	1	0	0	0	0	0	0	0
Throt2687	0	1	0	0	0	0	0	1	0	0
Throt2684	94	33	53	5	9	6	6	11	14	12
Throt2685	5	8	4	2	7	7	0	0	1	4
Throt2682	0	0	0	0	0	0	0	0	0	0
Throt2683	0	0	4	0	0	0	3	0	0	0
Throt2680	0	5	0	0	0	0	1	0	2	0
Throt2681	0	1	0	0	0	0	2	0	0	0
Throt2688	0	2	1	2	4	2	0	0	2	0
Throt2689	14	27	0	4	1	1	1	2	5	5
Throt18280	33707	43974	29083	10525	24307	12470	11975	14831	9485	15958
Throt5872	0	4	2	3	2	0	0	0	3	1
Throt21908	0	0	0	0	0	0	0	0	0	0
Throt2538	0	10	0	0	1	1	0	0	1	0
Throt2539	1	4	3	2	4	1	2	0	9	1
Throt2534	39	8	9	2	5	4	2	0	0	0
Throt2535	3	12	1	0	1	0	1	0	1	0
Throt2536	0	0	0	0	0	0	0	0	4	0
Throt2537	26	23	18	1	3	7	0	3	2	2
Throt2530	1	3	0	0	4	7	1	0	5	4
Throt2531	9	7	0	2	2	2	0	1	1	0
Throt2532	1	11	0	2	5	3	2	0	0	0
Throt2533	0	0	0	0	0	0	0	0	0	0
Throt6569	0	2	0	0	0	2	0	0	0	0
Throt6568	530	909	762	300	610	290	352	377	258	386
Throt6563	5	0	2	0	0	0	0	0	1	0
Throt6562	0	1	0	0	0	0	0	0	0	0
Throt6561	2	2	0	0	2	2	1	1	0	0
Throt6560	2	3	2	0	2	1	0	1	0	2
Throt6567	525	929	758	297	613	293	352	384	254	390
Throt6566	519	926	756	296	614	297	354	392	255	383
Throt6565	0	0	0	1	0	1	0	0	0	0
Throt6564	246	483	491	78	102	280	214	185	99	198
Throt7212	0	0	0	0	0	0	0	0	0	0
Throt7213	19400	26713	19721	8985	17185	12047	10214	14535	7046	13179
Throt7210	10	2	0	0	0	5	0	2	0	1
Throt5603	14	9	0	3	2	5	1	0	1	2
Throt7211	21	20	19	7	6	7	12	3	4	4
Throt16839	0	0	0	0	0	0	0	0	0	0
Throt16838	2	3	3	1	2	0	3	2	1	0
Throt5602	3	12	0	3	3	1	0	0	5	0
Throt16835	8	5	2	0	0	1	0	0	0	0
Throt7216	0	0	0	0	0	0	0	0	0	0
Throt16837	0	0	0	0	0	0	0	1	0	0
Throt16836	3	4	1	0	0	2	3	6	3	0
Throt16831	2	3	0	2	2	1	0	0	0	0
Throt8233	0	6	0	0	0	1	0	0	0	0
Throt16833	133	185	266	61	160	98	87	123	96	81
Throt7217	0	0	0	0	0	0	0	0	0	0
Throt5600	1	5	1	0	0	0	1	1	2	0
Throt7214	3	0	0	0	0	0	0	0	0	0
Throt5607	10	6	3	3	0	3	3	2	0	1
Throt7215	5	5	13	0	6	3	1	0	2	1
Throt8234	0	0	1	0	0	0	0	1	0	0
Throt8091	0	5	0	0	0	6	0	0	7	0
Throt22348	0	0	0	0	0	0	0	0	0	0
Throt22349	0	0	0	0	0	0	0	0	0	0
Throt8090	0	8	5	0	0	2	0	0	0	0
Throt22344	0	0	0	0	0	0	0	0	0	0
Throt22345	0	0	0	0	0	0	0	0	0	0
Throt22346	0	0	0	0	0	0	0	0	0	0
Throt22347	0	0	0	0	0	0	0	0	0	0
Throt22340	0	0	0	0	0	0	0	0	0	0
Throt8093	0	0	0	1	0	0	0	0	1	0
Throt22342	0	0	0	0	0	0	0	0	0	0
Throt22343	0	0	0	0	0	0	0	0	0	0
Throt8092	3	0	0	1	2	0	0	0	2	0
Throt8095	0	5	0	0	0	2	1	0	0	0
Throt14227	0	0	0	0	0	1	0	0	1	0
Throt8097	0	8	6	0	3	2	1	0	1	1
Throt8096	2	19	7	2	3	2	3	2	1	4
Throt8099	0	1	0	0	0	0	0	0	2	0
Throt8098	7	20	14	1	5	3	10	1	1	2
Throt19656	211	459	419	83	101	234	174	185	87	167
Throt19657	0	2	0	0	0	1	1	0	1	1
Throt17049	13	1	3	0	0	0	3	0	0	3
Throt17048	15	1	7	0	1	1	5	1	3	3
Throt17043	0	0	0	0	0	0	0	0	0	0
Throt17042	0	0	0	0	0	0	0	0	0	0
Throt17041	0	0	0	0	0	0	0	0	0	0
Throt17040	0	0	0	1	0	0	0	0	0	0
Throt17047	0	1	0	1	0	0	1	0	1	1
Throt17046	0	0	0	1	0	0	0	0	0	0
Throt17045	0	0	0	0	0	0	1	0	0	0
Throt17044	0	0	0	0	0	0	0	0	0	0
Throt20232	0	0	0	0	0	0	0	0	0	0
Throt20233	0	0	0	0	0	0	0	0	0	0
Throt20230	0	0	0	0	0	0	1	0	0	0
Throt20231	0	0	0	0	0	0	0	0	0	0
Throt20236	0	0	0	0	0	0	0	0	0	0
Throt20237	0	0	0	0	0	0	0	0	0	0
Throt20234	0	1	0	0	0	0	0	1	0	0
Throt20235	27302	49339	30020	19274	21224	18436	15118	20076	8651	19754
Throt20238	2	0	3	2	0	1	1	1	3	2
Throt20239	0	0	0	0	0	0	0	0	0	0
Throt21727	0	0	0	0	0	0	0	0	0	0
Throt21726	0	0	0	0	0	0	0	0	0	0
Throt21725	0	0	0	0	0	0	0	0	0	0
Throt21724	0	0	0	0	0	0	0	0	0	0
Throt21723	0	0	0	0	0	0	0	0	0	0
Throt21722	0	0	0	0	0	0	0	0	0	0
Throt21721	0	0	0	0	0	0	0	0	0	0
Throt21720	0	0	0	0	0	0	0	0	0	0
Throt21729	0	0	0	0	0	0	0	0	0	0
Throt21728	0	0	0	0	1	0	1	0	1	0
Throt16798	0	0	0	0	0	0	0	0	2	0
Throt16799	0	0	0	0	0	0	0	0	0	0
Throt7159	0	0	0	0	0	0	0	0	0	0
Throt7158	6	2	0	0	0	0	0	0	0	0
Throt16790	0	2	0	0	0	0	0	0	0	0
Throt16791	0	0	2	1	0	0	0	0	0	0
Throt16792	12	6	0	2	3	1	4	1	8	0
Throt16793	0	0	0	0	0	0	0	0	0	0
Throt16794	357	553	535	218	454	201	229	246	179	249
Throt7150	0	0	0	0	0	0	0	0	0	0
Throt16796	1	7	0	0	0	0	0	0	1	0
Throt16797	1	0	2	0	0	0	0	0	0	0
Throt9643	1	7	2	3	2	4	0	0	3	0
Throt9642	0	0	0	0	0	0	0	0	0	0
Throt9641	0	3	6	0	0	4	1	0	3	1
Throt815	0	0	0	1	0	1	0	0	0	0
Throt9647	0	0	0	1	0	0	0	0	0	0
Throt9646	106	229	205	36	40	121	114	76	44	78
Throt9645	0	0	0	0	0	0	0	0	0	0
Throt9644	0	0	0	0	0	0	0	0	1	0
Throt9649	542	879	791	283	649	319	337	373	242	369
Throt9648	1	1	0	1	0	0	0	0	0	0
Throt818	12	31	10	4	13	5	2	2	6	0
Throt819	9	62	11	9	2	3	2	2	2	1
Throt11070	0	0	0	0	0	0	0	0	0	0
Throt11071	0	7	0	0	0	1	0	0	0	1
Throt11072	0	1	0	0	0	0	0	0	0	0
Throt11073	0	3	1	0	0	0	0	0	2	0
Throt11074	0	2	0	0	0	0	0	0	1	0
Throt11075	0	2	0	0	0	0	0	0	1	0
Throt11076	0	7	0	0	0	0	0	0	0	0
Throt11077	0	2	0	0	0	0	0	0	0	0
Throt11078	3	0	0	0	0	0	0	0	0	0
Throt11079	10	5	3	0	0	0	0	0	0	0
Throt21189	0	0	0	0	0	0	0	0	0	0
Throt21188	0	0	0	0	0	0	0	0	0	0
Throt19687	0	0	0	0	0	0	0	0	0	0
Throt19686	0	0	0	0	0	0	0	0	0	0
Throt19685	0	2	0	0	0	2	0	0	2	0
Throt19684	0	0	0	0	0	0	0	0	0	0
Throt19683	0	0	0	0	0	0	0	0	0	0
Throt19682	0	0	0	0	0	0	0	0	0	0
Throt19681	0	0	0	0	0	0	0	0	0	0
Throt19680	0	0	0	0	0	0	0	0	0	0
Throt19689	119	248	231	40	43	133	108	90	49	115
Throt19688	0	0	0	0	0	0	0	0	0	0
Throt1418	4	27	4	4	2	11	5	1	17	0
Throt1419	0	0	0	0	0	0	0	0	0	0
Throt1416	5	8	3	0	0	0	0	0	2	0
Throt1417	0	0	0	0	0	0	0	0	0	0
Throt1414	7648	330	1124	694	1191	457	971	350	576	326
Throt1415	5	8	3	0	0	0	0	0	2	0
Throt1412	2	4	0	0	0	0	0	0	0	0
Throt1413	0	15	2	0	0	2	0	0	6	0
Throt1410	0	22	4	2	3	7	0	4	4	3
Throt1411	16	76	5	11	3	5	0	5	1	5
Throt20748	0	0	0	0	0	0	0	0	0	0
Throt10301	3	3	4	0	1	0	0	2	1	0
Throt10300	1	4	1	0	0	0	1	0	0	0
Throt10303	25	38	35	11	17	28	15	15	11	8
Throt10302	0	1	1	0	0	1	1	0	0	0
Throt10305	0	11	1	1	0	0	0	2	5	1
Throt10304	0	0	0	0	0	0	0	0	0	1
Throt10307	3	1	0	2	1	0	0	2	0	0
Throt10306	4	3	0	3	1	4	0	2	3	1
Throt10309	0	0	0	0	0	0	0	0	0	0
Throt10308	0	53	2	6	5	8	2	3	14	4
Throt12819	38	4	6	0	0	8	6	6	11	5
Throt12818	0	2	0	0	0	1	0	0	1	0
Throt12813	0	2	0	0	0	2	0	0	2	0
Throt12812	1	1	1	0	0	0	0	0	2	0
Throt12811	0	0	0	0	0	0	0	0	0	0
Throt12810	3	4	3	1	3	0	1	0	1	2
Throt12817	0	2	0	0	0	1	0	0	1	0
Throt12816	0	3	0	0	0	0	0	0	0	0
Throt12815	0	1	0	0	1	0	0	0	0	0
Throt12814	0	0	0	0	0	0	0	0	0	0
Throt17825	0	0	0	0	0	0	0	0	0	0
Throt17824	0	1	0	1	0	0	0	0	0	0
Throt17827	0	3	0	2	2	0	0	0	0	0
Throt17826	0	0	0	0	0	0	0	0	0	0
Throt17821	1	0	0	2	3	3	2	2	1	0
Throt8278	30	78	89	22	22	52	48	60	23	28
Throt17823	0	0	0	0	0	0	0	0	0	0
Throt12092	0	0	0	0	0	0	0	0	0	0
Throt8275	8	5	5	5	0	1	0	0	4	0
Throt8274	0	0	1	0	0	0	0	1	1	0
Throt8277	0	0	0	0	0	0	0	0	0	0
Throt8276	87	157	270	26	41	128	94	84	53	112
Throt8271	0	3	3	0	0	1	0	0	1	0
Throt8270	3	5	0	3	5	4	1	1	9	1
Throt8273	1	3	4	0	2	0	1	2	1	0
Throt8272	0	4	0	0	1	5	1	0	2	0
Throt12090	0	2	0	0	0	1	0	0	0	0
Throt12097	0	0	0	0	0	0	0	0	0	0
Throt7164	0	3	0	1	1	0	0	1	0	1
Throt12096	1	4	2	0	0	1	0	0	1	1
Throt12095	0	2	0	0	0	2	0	0	0	0
Throt12094	0	1	2	2	4	5	0	2	8	1
Throt7165	0	0	0	0	0	0	0	0	0	0
Throt14550	0	3	0	0	0	0	0	0	0	0
Throt14551	0	0	0	0	0	0	0	0	0	0
Throt14552	0	0	0	0	0	0	0	0	1	0
Throt14553	0	1	0	1	3	0	0	0	0	0
Throt14554	13	16	24	0	14	10	10	7	7	8
Throt14555	2607	3832	2551	921	2153	1169	1123	1355	822	1425
Throt14556	4	0	0	0	1	0	0	0	0	0
Throt14557	2	0	1	0	0	1	0	0	0	3
Throt14558	0	0	0	0	0	0	0	0	0	0
Throt14559	11	19	2	0	2	12	4	7	8	9
Throt108	0	0	1	0	0	0	0	0	0	0
Throt109	791	94	66	32	48	43	37	8	45	19
Throt100	84437	50239	71168	29367	47928	59172	34182	29587	37590	32375
Throt101	3783	151	869	535	828	414	369	198	236	121
Throt102	22311	1520	13148	12159	12594	6245	7627	5138	7581	5417
Throt103	97	12	6	3	6	3	3	2	3	2
Throt104	42	60	25	6	8	11	8	8	9	4
Throt105	499	21	251	145	237	140	80	58	137	73
Throt106	19118	661	3454	2456	3455	2098	1780	1340	1541	1105
Throt107	6	52	9	4	7	7	5	9	6	3
Throt8899	0	2	1	0	0	0	0	0	1	0
Throt8898	0	0	0	0	0	0	0	0	0	0
Throt8891	2	3	0	1	1	0	2	0	2	0
Throt8890	5	10	2	0	5	3	0	2	5	2
Throt8893	1	1	0	0	0	0	0	0	0	0
Throt8892	0	1	0	0	0	1	0	0	0	0
Throt8895	14	3	15	0	7	1	0	0	0	2
Throt8894	0	1	0	0	0	0	0	0	0	0
Throt8897	5	2	1	1	1	0	0	0	6	0
Throt8896	0	1	2	2	0	1	0	1	2	0
Throt7979	0	3	1	0	0	1	0	0	1	0
Throt7978	0	3	2	0	0	2	0	0	1	0
Throt7973	0	7	0	0	0	3	0	0	0	0
Throt7972	0	5	0	0	0	4	0	0	1	0
Throt7971	0	0	0	0	0	1	0	0	0	0
Throt7970	14	55	11	6	0	10	6	7	5	6
Throt7977	0	2	2	0	0	0	0	0	0	0
Throt7976	7	8	5	1	1	0	0	2	3	1
Throt7975	1	0	0	0	0	4	0	0	3	0
Throt7974	0	2	0	0	0	2	0	0	0	0
Throt2338	11	10	2	2	5	5	3	3	4	6
Throt2339	8	13	9	2	18	16	3	6	13	5
Throt2336	7	8	2	1	1	1	0	2	2	2
Throt2337	0	0	0	0	0	0	0	0	0	0
Throt2334	10	9	2	2	4	3	1	2	7	0
Throt2335	3	6	8	1	2	0	0	0	3	0
Throt2332	0	0	0	0	0	0	0	0	0	0
Throt2333	1	7	1	4	0	3	0	0	1	0
Throt2330	5	14	9	4	0	2	1	1	1	0
Throt2331	4	9	3	1	2	0	1	0	0	0
Throt11892	0	6	0	0	0	0	0	0	0	0
Throt11893	3	2	9	0	0	3	0	3	2	2
Throt11890	2	4	1	1	0	1	0	0	2	1
Throt11891	0	1	0	0	0	1	2	0	0	0
Throt11896	0	1	0	1	1	1	0	0	1	0
Throt11897	0	0	0	0	0	1	0	0	0	2
Throt11894	50	94	66	27	20	20	32	16	25	17
Throt11895	317	484	416	137	141	118	159	144	105	151
Throt11898	0	4	0	0	0	0	0	0	0	0
Throt11899	5	3	7	6	17	4	0	5	2	1
Throt13021	0	3	0	0	0	0	0	0	1	1
Throt13020	0	2	0	0	0	2	0	1	1	1
Throt13023	0	0	0	0	0	0	0	0	0	0
Throt13022	0	1	0	0	0	1	0	0	0	0
Throt13025	0	0	0	0	0	0	0	0	0	0
Throt13024	0	0	0	0	0	0	0	0	0	0
Throt13027	0	0	0	0	0	0	0	0	0	0
Throt13026	3	1	0	0	2	0	0	0	0	0
Throt13029	0	0	0	0	0	1	0	1	2	0
Throt13028	1	11	3	2	1	4	2	1	0	2
Throt7930	0	1	4	0	0	0	0	0	0	0
Throt2372	0	0	0	0	0	0	0	0	0	0
Throt2373	0	0	0	0	0	0	0	0	0	0
Throt9182	0	0	0	0	0	0	0	0	0	0
Throt9183	0	7	2	0	0	0	0	1	3	0
Throt2376	0	16	0	2	1	2	0	0	2	1
Throt2377	0	0	0	0	1	0	0	0	0	0
Throt9320	0	0	0	0	0	0	0	0	0	0
Throt9186	2	10	4	1	6	1	1	1	2	0
